"Address","Date time","Minimum Temperature","Maximum Temperature","Temperature","Dew Point","Relative Humidity","Heat Index","Wind Speed","Wind Gust","Wind Direction","Wind Chill","Precipitation","Precipitation Cover","Snow Depth","Visibility","Cloud Cover","Sea Level Pressure","Weather Type","Latitude","Longitude","Resolved Address","Name","Info","Conditions"
"Kolkata,West Bengal,India","03/19/2020","20","33","26.9","17.2","58.78","33","15","","114.17","","0","4.17","0","2","38.6","1011.7","Drizzle, Mist, Light Rain, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","03/20/2020","22","32","26.7","16.2","55.07","32.4","11.4","","213.5","","0","0","0","2.4","45.6","1011.1","Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","03/21/2020","19","33.4","26.8","19.5","66.61","35.3","12.8","","138.54","","0.08","4.17","0","2.2","49.7","1011.5","Mist, Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","03/22/2020","16","30.4","24","17.7","69.91","31.3","12.8","28.9","134.04","","4.06","4.17","0","2.3","53.5","1012.8","Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","03/23/2020","19","32.1","25.4","20.1","75.18","33.3","16.1","","127.58","","0","0","0","2.3","38.8","1011.8","Lightning Without Thunder, Mist, Thunderstorm, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","03/24/2020","20","32.6","26.1","20.6","73.86","35.8","8.1","","109.54","","5.15","4.17","0","2.1","33.5","1009.8","Mist, Fog, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","03/25/2020","21","33.9","27.6","22.1","73.37","39.3","6.9","","144.21","","0","0","0","2.2","21.9","1008.7","Fog, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/26/2020","24","35","29.2","21","65.77","36.8","9.2","","179.42","","0","0","0","2.4","8.3","1009.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/27/2020","25","36.1","30.5","19.3","54.96","36.8","8.1","","246.92","","0","0","0","2.4","2.1","1010.6","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/28/2020","26","36.1","31.4","20.8","55.74","38.9","8.1","","228.83","","0","0","0","2.4","0","1008.8","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/29/2020","26","35","30.4","19.3","53.19","36.3","10.3","","252.46","","0","0","0","2.5","6.4","1008.7","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/30/2020","24","35","29.9","16.9","48.21","35.2","8.1","","197.58","","0","0","0","2.5","21.6","1009.9","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","03/31/2020","25","36","30.1","17.2","48.93","35.4","9.2","","164.29","","0","0","0","2.5","16.9","1009.9","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","04/01/2020","26","38","31.2","22.1","60.75","44.7","11.4","","193.21","","0","4.17","0","2.5","22.4","1008.2","Thunderstorm, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","04/02/2020","24.8","37","30.5","23.9","68.99","47.6","12.8","","165.21","","0","0","0","2.3","21.7","1007.4","Lightning Without Thunder, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","04/03/2020","27","36.1","31.1","24.5","69.7","44.9","69.1","","131.63","","0","0","0","2.2","30.2","1008.6","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/04/2020","26","37","31.1","20.6","56.73","39.3","9.2","","120","","0","0","0","2.3","23.7","1010.1","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","04/05/2020","28","36.2","31.4","21.8","61.21","38.1","8.1","","238.92","","0","0","0","2.5","36.7","1010.3","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/06/2020","26","38","31.5","18.5","54.05","39.2","9.2","","211.96","","0","0","0","2.4","0.5","1009.6","Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","04/07/2020","26.3","39","31.6","20.9","56.67","40.8","16.1","","216.88","","0","0","0","2.4","14.2","1007.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","04/08/2020","27.1","36","30.6","19.9","54.43","38.5","12.4","26.4","227.63","","0","0","0","2.2","55","1009.1","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/09/2020","26","36","29.8","18.2","51.16","37.7","10.3","","221.58","","0","0","0","2.5","26.1","1009.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/10/2020","26","37","30.2","23.7","71.09","42","13.9","","204.13","","0","0","0","2.4","19.3","1011","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Clear"
"Kolkata,West Bengal,India","04/11/2020","25","37","30.5","24.1","71.33","47.3","26.7","","199.21","","0","0","0","2.5","34.2","1011.3","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/12/2020","24","34.4","28.8","23.8","75.03","43.8","9.2","","146.21","","0","0","0","2.3","41.6","1009.7","Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/13/2020","26","36","29.9","26.1","81.62","46.3","11.4","","163.17","","0","0","0","2.3","34.9","1008","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/14/2020","26","37","30.8","26.5","79.42","51.5","11.4","","162.71","","0","0","0","2.3","39.7","1008.9","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/15/2020","23","35","29","25.6","82.31","51","13.9","","144.96","","0.49","4.17","0","2.3","55.3","1009.3","Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/16/2020","23","33.3","27.8","24.3","82.34","42.1","9.2","","143.88","","0.81","4.17","0","2.3","49.6","1007.6","Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/17/2020","26","36","30.6","26.1","77.83","51","13.9","","181.75","","0.49","4.17","0","2.6","44.9","1006.5","Thunderstorm, Rain, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/18/2020","26.6","33.1","29.6","25.7","80.29","45.8","19.7","34.4","203.67","","0.74","4.17","0","2.2","57.2","1008","Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/19/2020","25.8","35","29.9","23.6","70.04","41.9","17.2","","186.79","","0","0","0","2.5","29.2","1008.3","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/20/2020","20","35","29.7","25.9","80.69","49.5","16.1","","156.76","","0","0","0","2.2","62.7","1009.1","Lightning Without Thunder, Thunderstorm, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","04/21/2020","20","27","23.7","20","80.03","28.5","17.2","28.9","168.04","","25.11","25","0","2.1","70.3","1009.8","Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/22/2020","21","31.1","26.3","22.9","82.56","37.7","10.3","","164","","0.07","8.33","0","2.4","58.1","1008.8","Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/23/2020","22","33","26.7","23.7","84.74","45.8","12.8","28.9","132.88","","7.34","8.33","0","2.3","56.3","1008.3","Mist, Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/24/2020","22","33","26.4","23.1","82.73","43.8","12.8","","177.38","","0.01","4.17","0","2.3","52.1","1007.3","Lightning Without Thunder, Mist, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/25/2020","23","33.2","28","23.9","79.33","40.6","11.4","","154.21","","0.08","4.17","0","2.4","47.1","1007.7","Rain, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/26/2020","24","32","26.8","23.9","85.19","40.6","11.4","","155.88","","0.71","4.17","0","2.1","56.4","1010","Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/27/2020","23","29.2","25.5","23.4","88.55","33.8","8.1","","75.46","","9.03","8.33","0","1.9","58","1011.8","Mist, Thunderstorm, Rain, Thunderstorm Without Precipitation, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/28/2020","23","26.7","24.9","23.5","92.12","","10.3","","77.29","","0.85","12.5","0","1.9","68.6","1010.5","Mist, Light Drizzle, Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/29/2020","22","32.1","26.7","23.6","83.77","40.6","11.4","","83.33","","0.05","4.17","0","2.2","51.1","1009.1","Mist, Thunderstorm, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","04/30/2020","24","33.4","28.5","24.2","78.91","40.6","11.4","","134.71","","0.01","4.17","0","2.4","46.6","1009.2","Mist, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","05/01/2020","21","32.5","25.5","23.2","87.7","40.6","15","","169.46","","17.69","16.67","0","2.1","55.9","1008.7","Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","05/02/2020","21","32","26.1","23.1","84.87","40.6","6.9","","177.29","","2.58","8.33","0","2","59.9","1007.1","Mist, Thunderstorm, Fog, Light Rain, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","05/03/2020","23","32.6","27.7","24.3","82.34","40.6","5.8","","95.33","","0.04","4.17","0","2.4","51","1007.1","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","05/04/2020","25","34.3","29.3","25.8","82.72","47.3","12.8","","134.13","","0.01","4.17","0","2.2","45","1008.1","Mist, Rain, Thunderstorm, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","05/05/2020","25","35","29.8","25.9","80.65","48.7","15","","168.5","","0","0","0","2.6","46.6","1007.3","Lightning Without Thunder, Mist, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/06/2020","20","32","26.9","24.1","84.98","40.6","17.2","28.9","102.63","","34.43","8.33","0","2.4","50.4","1007.6","Thunderstorm, Rain, Light Rain, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","05/07/2020","22","34.4","28.4","24.8","81.81","45.8","18.3","25.3","106.63","","0","0","0","2.4","35.5","1007.9","Mist, Thunderstorm, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/08/2020","21","35","28.8","24.2","77.37","46.7","11.4","","179.13","","0","0","0","2.3","39.4","1007","Light Rain, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/09/2020","27","38","31.8","26.2","74.18","48.7","9.2","","169.29","","0","0","0","2.4","26.2","1007.3","Lightning Without Thunder, Mist, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/10/2020","22","36.3","30.2","26.2","80.7","52.5","11.4","25.3","160.38","","0","0","0","2.3","41.1","1007.9","Thunderstorm, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/11/2020","22","35","28.5","23.5","75.83","42.1","10.3","","127.29","","0","0","0","2.4","43.3","1008.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/12/2020","26.5","36.6","31.4","25.2","71.12","46.7","8.1","","131.08","","0","0","0","2.5","32.6","1007.7","Lightning Without Thunder, Rain, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/13/2020","28","37","31.7","24","66.47","44.7","13.9","","200.79","","0","0","0","2.6","44.3","1006.5","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/14/2020","27","36","31.3","26.9","78.56","50.2","20.8","","194.29","","0","0","0","2.4","40.5","1006.1","Thunderstorm Without Precipitation, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/15/2020","28","37","31.9","27.1","76.64","52.5","17.2","","189.25","","0","0","0","2.6","27.8","1004.5","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/16/2020","28.9","37","32.2","27.6","77.8","57.9","16.1","","201.29","","0","0","0","2.8","30","1003.7","Thunderstorm Without Precipitation, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/17/2020","29","38","32.4","27.2","75.3","57.8","15","","196.25","","0","0","0","2.7","42.2","1003.4","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/18/2020","27.8","37","32","25.9","72.48","48.1","12.8","","170.5","","0","0","0","2.5","47.7","1001.7","Rain, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/19/2020","24","32.7","28.9","26.3","86.3","44.3","11.4","","86.25","","2.44","4.17","0","2.3","73.9","1000.3","Rain, Light Rain, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","05/20/2020","23","25.9","24.5","23.8","95.74","","45.7","55.3","62.6","","232.77","30","0","1.6","82.5","988.4","Rain, Rain Showers, Light Rain, Sky Coverage Increasing","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Overcast"
"Kolkata,West Bengal,India","05/21/2020","24.1","27.3","25.6","24.1","91.35","31.1","11.4","","240.8","","11","20","0","2.7","85.7","997.2","Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Overcast"
"Kolkata,West Bengal,India","05/22/2020","24","33.8","28.2","25.1","84.23","44","4.7","","224.18","","0.01","9.09","0","2.4","64.1","1003.2","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","05/23/2020","28.1","34.9","30.5","27","82.72","45.4","10.3","","204.3","","0","0","0","2.4","55.5","1004.3","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/24/2020","28","34","30.9","28.1","85.38","52","18.3","","193.96","","0","0","0","2.3","65.6","1003.9","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/25/2020","29","33","30.8","27.9","85.19","47.9","23","31.1","194.67","","0","0","0","2.4","72.5","1004.2","Light Drizzle, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/26/2020","29","33","30.4","27.7","85.61","47.9","21.9","","197.71","","0","0","0","2.3","69.9","1003.9","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/27/2020","21","34","29.1","26.2","84.73","50.4","23","34.4","179.54","","27.61","8.33","0","2.3","74.2","1003.6","Thunderstorm, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","05/28/2020","23","27","24.5","23.4","93.78","30.6","9.2","","132.54","","21.56","16.67","0","2","79.3","1005.6","Thunderstorm, Rain, Light Rain, Sky Coverage Decreasing, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Overcast"
"Kolkata,West Bengal,India","05/29/2020","25","36","29.8","26.3","82.36","51","8.1","","159.21","","0","0","0","2.6","45","1005","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/30/2020","24","36","29.9","26.6","83.46","52.5","10.3","","157.04","","0","0","0","2.4","53","1005.6","Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","05/31/2020","23","33.6","28.3","25.2","84.11","42.3","9","32.2","103.92","","4.4","8.33","0","2.4","52.6","1008","Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/01/2020","23","34","29.3","26.1","83.72","52","11.4","","191.04","","1.42","12.5","0","2.2","64.3","1007.7","Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/02/2020","25","36","30","26.3","81.28","52.5","16.1","","180.17","","3.28","4.17","0","2.2","51.5","1006.5","Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/03/2020","26","36","30.8","26.6","79.78","50.2","10.3","","214.13","","0","0","0","2.5","47.1","1005.8","Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Partially cloudy"
"Kolkata,West Bengal,India","06/04/2020","26","36","31.8","28","81.69","52.5","13.9","","215.96","","0.49","4.17","0","2.4","54.9","1004.5","Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/05/2020","25","35","30.9","27.3","82.39","51","13.9","","174.88","","0.18","4.17","0","2.5","55.4","1003.5","Mist, Thunderstorm, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/06/2020","30","37","32.9","27.9","76.6","53.9","11.4","","220.04","","0.01","4.17","0","2.5","49.2","1002.6","Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/07/2020","25","36","30","27.4","87.18","52.5","15","","149.88","","57.87","4.17","0","2.1","60.5","1002","Thunderstorm, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/08/2020","26","36","30.2","27.4","86.05","55","10.3","","88.25","","19.45","4.17","0","2.2","50.8","1001.5","Drizzle, Mist, Thunderstorm, Thunderstorm Without Precipitation, Sky Coverage Decreasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/09/2020","28","36","31.6","28.1","82.5","56.5","10.3","","94.33","","0.71","4.17","0","2.3","44.9","1001.8","Thunderstorm Without Precipitation, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/10/2020","28.9","33","30.7","27.5","83.24","47.9","11.4","","112.79","","2.43","4.17","0","2.4","48.2","1001.3","Thunderstorm, Light Rain, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/11/2020","28","30.2","28.9","27.3","91.12","40.4","9.2","","79.39","","13.1","17.39","0","2.2","63.8","1000.3","Thunderstorm, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/12/2020","27","29","27.9","26.9","94.43","38.2","10.3","","88.79","","31.13","12.5","0","1.9","68.7","999","Light Drizzle, Thunderstorm, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/13/2020","27.8","31","29.2","27.6","91.33","44.3","6.9","","106.92","","18.22","12.5","0","2","68.9","999.7","Light Drizzle, Thunderstorm, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/14/2020","27","29.7","28.3","27.3","94.28","39.7","8.1","","120.46","","18.49","25","0","1.9","73.4","1000.9","Light Drizzle, Thunderstorm, Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/15/2020","26.8","31.9","29.1","27.2","89.62","44.7","11.4","","123.54","","10.27","16.67","0","2.2","65.7","1000.4","Mist, Thunderstorm, Rain, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/16/2020","26.4","33","28.8","27.3","92.02","50.4","9.2","","119.25","","18.65","16.67","0","2","71.3","998.9","Rain, Thunderstorm, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Partially cloudy"
"Kolkata,West Bengal,India","06/17/2020","28","33","29.7","28","90.95","50.4","9.2","","161.61","","0.73","13.04","0","1.8","79.6","998.3","Rain, Thunderstorm Without Precipitation, Light Rain, Sky Coverage Decreasing, Sky Coverage Increasing, Sky Unchanged, Smoke Or Haze","22.5705","88.3713","Kolkata, WB, India","Kolkata, WB, India","","Rain, Overcast"
